example_id,setup_id,optional_monitor,outer_fold,y,base_score,augmented_score,base_threshold,augmented_threshold,base_prediction,augmented_prediction,base_loss,augmented_loss,realized_decision_value,decision_changed,false_positive_reduction,false_negative_reduction,base_uncertainty,optional_monitor_score,outer_train_n,outer_test_n,outer_train_id_sha256,outer_test_id_sha256
wildguard-0044,compact_after_rule,koala_text_moderation,0,0,0.5400331147642221,0.5226471078482531,0.3704918497529827,0.3787232386474455,1,1,1,1,0,0,0,0,0.4599668852357779,0.010339328611735255,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0051,compact_after_rule,koala_text_moderation,0,0,0.2669892837327236,0.2551862004730973,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.2669892837327236,0.007038515177555382,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0055,compact_after_rule,koala_text_moderation,0,0,0.296490163185035,0.28337267325237253,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.296490163185035,0.006317842868156731,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0056,compact_after_rule,koala_text_moderation,0,1,0.5561551297374215,0.5369092044432187,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.44384487026257846,0.007075798057485372,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0061,compact_after_rule,koala_text_moderation,0,0,0.4634865481895738,0.44560491550302794,0.3704918497529827,0.3787232386474455,1,1,1,1,0,0,0,0,0.4634865481895738,0.005553948256419972,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0063,compact_after_rule,koala_text_moderation,0,1,0.2233093790286459,0.21330275365844728,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.2233093790286459,0.0071032105188351125,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0070,compact_after_rule,koala_text_moderation,0,0,0.48050968803338073,0.462915205274751,0.3704918497529827,0.3787232386474455,1,1,1,1,0,0,0,0,0.48050968803338073,0.00699512058054097,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0080,compact_after_rule,koala_text_moderation,0,1,0.4599033998827294,0.4446437649321604,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.4599033998827294,0.01107301886077039,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0091,compact_after_rule,koala_text_moderation,0,0,0.5566278894933934,0.537969423199136,0.3704918497529827,0.3787232386474455,1,1,1,1,0,0,0,0,0.44337211050660663,0.008392779185669497,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0098,compact_after_rule,koala_text_moderation,0,1,0.11766559130666072,0.1134333441167401,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11766559130666072,0.007886914012487978,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0099,compact_after_rule,koala_text_moderation,0,0,0.12923025819660472,0.43364975673954104,0.3704918497529827,0.3787232386474455,0,1,0,1,-1,1,-1,0,0.12923025819660472,0.9069336981046945,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0112,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10804533208639545,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.007286825915798545,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0134,compact_after_rule,koala_text_moderation,0,1,0.11204057032374394,0.10865831519403264,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11204057032374394,0.010778053430840373,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0150,compact_after_rule,koala_text_moderation,0,1,0.11204057032374394,0.1092072864730033,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11204057032374394,0.013889250694774091,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0154,compact_after_rule,koala_text_moderation,0,0,0.3770599129528008,0.3613977003746052,0.3704918497529827,0.3787232386474455,1,0,1,0,1,1,1,0,0.3770599129528008,0.005912773456657305,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0158,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10789321842341,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.006417623837478459,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0165,compact_after_rule,koala_text_moderation,0,1,0.1503188754262663,0.14555794683696974,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.1503188754262663,0.013924632163252681,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0178,compact_after_rule,koala_text_moderation,0,1,0.229666400208549,0.21952249893681777,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.229666400208549,0.007539670739788562,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0211,compact_after_rule,koala_text_moderation,0,1,0.5045597747334781,0.4867980275554016,0.3704918497529827,0.3787232386474455,1,1,0,0,0,0,0,0,0.49544022526652187,0.007782847824273631,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0217,compact_after_rule,koala_text_moderation,0,0,0.4014177111254323,0.3852010327468214,0.3704918497529827,0.3787232386474455,1,1,1,1,0,0,0,0,0.4014177111254323,0.0060455179191194475,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0236,compact_after_rule,koala_text_moderation,0,1,0.3293399696617604,0.3251051078944309,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.3293399696617604,0.030475771869532764,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0239,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10811153531097027,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.007664767530513927,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0240,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10799048130652729,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.006973530573304743,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0244,compact_after_rule,koala_text_moderation,0,1,0.11204057032374394,0.10786418214194075,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11204057032374394,0.006251576676731929,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0250,compact_after_rule,koala_text_moderation,0,1,0.11204057032374394,0.1078919818611766,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11204057032374394,0.006410553265595809,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0254,compact_after_rule,koala_text_moderation,0,0,0.18172537106907846,0.17327693326971652,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.18172537106907846,0.005489338014740497,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0260,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10776049580871865,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.0056582964898552746,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0261,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10784046120246261,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.006115895113907754,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0273,compact_after_rule,koala_text_moderation,0,1,0.2041245517134751,0.19538215915772272,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.2041245517134751,0.008417877601459622,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0280,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10776868633309507,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.005705180898075923,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0282,compact_after_rule,koala_text_moderation,0,1,0.11204057032374394,0.10802097865423477,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11204057032374394,0.0071477427845820785,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0284,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10777961680545935,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.0057677442382555455,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0306,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10807653967743859,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.007465010858140886,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0307,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10788482850609514,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.0063696494325995445,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0309,compact_after_rule,koala_text_moderation,0,0,0.14419790961335976,0.13804546926435385,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.14419790961335976,0.006241464929189533,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0312,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10794128994616105,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.00669243503944017,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0322,compact_after_rule,koala_text_moderation,0,1,0.11204057032374394,0.10811005124761543,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11204057032374394,0.007656297646462917,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0332,compact_after_rule,koala_text_moderation,0,1,0.11204057032374394,0.10790995484760028,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11204057032374394,0.00651331408880651,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0333,compact_after_rule,koala_text_moderation,0,1,0.14419790961335976,0.13791421407688997,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.14419790961335976,0.005640584306092933,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0335,compact_after_rule,koala_text_moderation,0,1,0.26698928373272374,0.25570495578314284,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.26698928373272374,0.00848754815524444,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0340,compact_after_rule,koala_text_moderation,0,1,0.16588493683440042,0.15871935114429833,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.16588493683440042,0.007166761031839997,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0358,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10860216415833472,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.01045900720055215,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0361,compact_after_rule,koala_text_moderation,0,0,0.18172537106907846,0.1753441639050359,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.18172537106907846,0.013228390889707953,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0364,compact_after_rule,koala_text_moderation,0,1,0.22330937902864587,0.21408663071047573,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.22330937902864587,0.009595809038728476,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0366,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10775822298838604,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.005645285767968744,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0375,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10787913556526092,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.006337094644550234,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0376,compact_after_rule,koala_text_moderation,0,0,0.32671907699117014,0.31239938137092954,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.32671907699117014,0.005736060789786279,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0386,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10789635400994502,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.006435552553739399,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0392,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10778558920132747,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.005801926279673353,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0394,compact_after_rule,koala_text_moderation,0,1,0.16588493683440042,0.15923515566661864,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.16588493683440042,0.009253960131900385,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0397,compact_after_rule,koala_text_moderation,0,0,0.32671907699117014,0.31236502177943737,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.32671907699117014,0.005651322571793571,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0400,compact_after_rule,koala_text_moderation,0,1,0.18172537106907846,0.17405278099026797,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.18172537106907846,0.00840290795895271,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0407,compact_after_rule,koala_text_moderation,0,0,0.1351549213454625,0.1294615545536191,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.1351549213454625,0.005847201478900388,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0408,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10802727435766184,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.007183700508903712,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0427,compact_after_rule,koala_text_moderation,0,1,0.11204057032374394,0.1082011476716418,0.3704918497529827,0.3787232386474455,0,0,1,1,0,0,0,0,0.11204057032374394,0.008176005823770538,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0432,compact_after_rule,koala_text_moderation,0,0,0.35192852536556235,0.33740156136652133,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.35192852536556235,0.00699808110948652,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0442,compact_after_rule,koala_text_moderation,0,0,0.12923025819660472,0.12381062544370706,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.12923025819660472,0.005392422754084691,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0444,compact_after_rule,koala_text_moderation,0,0,0.13515492134546253,0.12958766376199327,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.13515492134546253,0.006457958341343328,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0447,compact_after_rule,koala_text_moderation,0,0,0.20091941430153523,0.19167894433869617,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.20091941430153523,0.006182147306390107,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0448,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10785258317179451,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.006185235106386244,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0455,compact_after_rule,koala_text_moderation,0,0,0.1472498370298724,0.14094262035182095,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.1472498370298724,0.006352446449454874,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0466,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.10786259957704021,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.0062425254145637155,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0482,compact_after_rule,koala_text_moderation,0,0,0.11204057032374394,0.11237937386427806,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.11204057032374394,0.03158825484570116,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0492,compact_after_rule,koala_text_moderation,0,0,0.14419790961335976,0.13794201086031796,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.14419790961335976,0.005767879309132695,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
wildguard-0498,compact_after_rule,koala_text_moderation,0,0,0.14419790961335976,0.1379344439868018,0.3704918497529827,0.3787232386474455,0,0,0,0,0,0,0,0,0.14419790961335976,0.005733229176257737,1349,338,1d06b950a5a4d02a1dac01cb5385a61287f256e844e3ea490d5c256a2ae23ffd,ae0a507bd535b28ce0eb88c972accccd87b95e1f7b7c308c9dcc2ecd1e3310eb
